id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
rus_train_track_b_00761,"задержка рейса#пиздец,просто пиздец",2,0,0,0,0,0
rus_train_track_b_00762,Меня всего трясет...,0,0,2,0,0,0
rus_train_track_b_00763,"Только, нужно перевести на немецкий)",0,0,0,0,0,0
rus_train_track_b_00764,Мне никогда в жизни не было так страшно,0,0,3,0,0,0
rus_train_track_b_00765,"компания имеет корпоративные программы: обучение, компенсация гсм и мобильной связи",0,0,0,0,0,0
rus_train_track_b_00766,"Я паникую , потому что боюсь скорых",0,0,2,0,0,0
rus_train_track_b_00767,"Вроде бы и любим друг друга,и быть вместе не можем..Не дай бог вам такое(((",0,0,0,0,2,0
rus_train_track_b_00768,"Это пиздец ваще, эту суки которые заносили диван весь пол мне испачкали с ковром, потом мне мыть #пиздец",3,0,0,0,0,0
rus_train_track_b_00769,Чувствую себя хуже некуда. А ведь завтра не суббота. И даже послезавтра не суббота. #ПИЗДЕЦВЕЩАЕТ,0,0,0,0,2,0
rus_train_track_b_00770,"Человек, которому вы / нужны,всегда найдет способ быть / рядом.",0,0,0,0,0,0
rus_train_track_b_00771,Аделина лучше всех!) #победа  #Олимпиада2014,0,0,0,2,0,0
rus_train_track_b_00772,Наконец-то сходили на каток *. *,0,0,0,2,0,0
rus_train_track_b_00773,Самое ужасное что недавно она начала смотреть Гли. И это переполнило мою чашу терпения.,2,0,0,0,0,0
rus_train_track_b_00774,ЗАВАЛИТЕ ЕБАЛО. ЦАУНЯ И ГЕРАСИМОВ!  ВЫ МЕНЯ БЕСИТЕ!,3,0,0,0,0,0
rus_train_track_b_00775,"Есть три вещи, которые не возвращаются обратно: время, слово и возможность.",0,0,0,0,0,0
rus_train_track_b_00776,"Ух ты,бля -10 на улице",0,0,0,0,0,2
rus_train_track_b_00777,"По дневному свету не скажешь, что на его источнике есть пятна.",0,0,0,0,0,0
rus_train_track_b_00778,"Изменять-это фу.. это просто отвратительно, люди, не изменяйте любимым. Никогда не изменю своему мальчику.",0,2,0,0,0,0
rus_train_track_b_00779,че? Че?!,0,0,0,0,0,2
rus_train_track_b_00780,#смех #выходные,0,0,0,1,0,0
rus_train_track_b_00781,Не в твоем стиле!Иди нахуй блять осел ебаный.Петух блять!,3,0,0,0,0,0
rus_train_track_b_00782,Время и деньги большей частью взаимозаменяемы.,0,0,0,0,0,0
rus_train_track_b_00783,Ой как страшно!,0,0,2,0,0,0
rus_train_track_b_00784,температура 37. неожиданно на самом деле.,0,0,0,0,0,1
rus_train_track_b_00785,А у нас новый гооод))),0,0,0,2,0,0
rus_train_track_b_00786,что?! о_О,0,0,0,0,0,1
rus_train_track_b_00787,"в наружном порядке мало требований, изначально относящихся к временам видео.",0,0,0,0,0,0
rus_train_track_b_00788,Наконец сегодня вышла прогуляться  Погода замечательная!!!,0,0,0,3,0,0
rus_train_track_b_00789,уже врядли мне пригодятся утилиты автоустановки программ,0,0,0,0,0,0
rus_train_track_b_00790,"Для упрощения жизни себе советую побегать в округе, поискать пещеры и т.",0,0,0,0,0,0
rus_train_track_b_00791,"Как проснулась,отекло все лицо,жуткие боли в почках,температура одна и та же,и ведь,не сходит((( Ну за что мне все это? почему я???",0,0,0,0,3,0
rus_train_track_b_00792,"Палец в фарше, Ужас!!!",0,3,0,0,0,0
rus_train_track_b_00793,"обожгла язык, дуратская картошка",2,0,0,0,0,0
rus_train_track_b_00794,"в челябинске эти ебаные выбросы буквально каждую неделю,дышать и выходить на улицу невозможно,такой едкий запах",2,3,0,0,0,0
rus_train_track_b_00795,"Если Вы хотите прочитать описание, то кликните по названию программы.",0,0,0,0,0,0
rus_train_track_b_00796,Вот я испугалась,0,0,1,0,0,0
rus_train_track_b_00797,И направила тебя по тому же пути.,0,0,0,0,0,0
rus_train_track_b_00798,"Будешь знать, как поступать дальше",0,0,0,0,0,0
rus_train_track_b_00799,"Ура, по физике нет дз :33",0,0,0,2,0,0
rus_train_track_b_00800,Смотрим с мамой ужастик:3  #щастье,0,0,0,2,0,0
rus_train_track_b_00801,"Ураа, у меня попался железный человек.",0,0,0,2,0,0
rus_train_track_b_00802,Только приехала домой- безумно насыщенная ночь!! Ну и как же без…,0,0,0,3,0,0
rus_train_track_b_00803,Ой всегда боюсь чтр мой пьяный баты может ударить или еще чено хуже!,0,0,2,0,0,0
rus_train_track_b_00804,"Жизнь - это здесь и сейчас, а не завтра и потом.",0,0,0,0,0,0
rus_train_track_b_00805,Слушаю песню  G-DRAGON feat. BOM – BLACK (Japanese Ver) от таких песен становиться грустно((((,0,0,0,0,2,0
rus_train_track_b_00806,А дома то хорошо))#дом #ука #братишка #задор #веселье @ дом Алашпаевых,0,0,0,1,0,0
rus_train_track_b_00807,"""Универ""",0,0,0,0,0,0
rus_train_track_b_00808,Почему я об этом знаю? Лучше бы не знала: (((,0,0,0,0,2,0
rus_train_track_b_00809,Этот успокаивающий чай такая дрянь на запах. Валерьянка,0,2,0,0,0,0
rus_train_track_b_00810,"Так, МНЕ ОЧЕНЬ СТРАШНО ЛЕТЕТЬ",0,0,3,0,0,0
rus_train_track_b_00811,"Ненавижу, когда человек обвиняет тебя в том,что ты с ним не общаешься и забыл его,а на самом деле он сам о тебе забыл и ему б…",2,0,0,0,0,0
rus_train_track_b_00812,Кажется пора валить из дома... (((,0,0,0,0,2,0
rus_train_track_b_00813,"щас поменяю оформление,ждите,оцените",0,0,0,0,0,0
rus_train_track_b_00814,офигеть!!! что-то серьезное?,0,0,0,0,0,3
rus_train_track_b_00815,ненавижу таких людей.даже общаться противно. фу,0,2,0,0,0,0
rus_train_track_b_00816,"Я боюсь на свете одного, того что я приду однажды домой, скажу ""мам я дома"", а в ответ услышу только тишину.",0,0,2,0,0,0
rus_train_track_b_00817,как? Быть этого не может,0,0,0,0,0,2
